student_key,total_clicks_mid,mean_clicks_per_day_mid,max_clicks_in_a_day_mid,active_days_mid,activity_span_mid,consistency_mid,target
68208_FFF_2013B,4787.0,3.9958263772954923,70.0,98.0,153.0,0.6405228758169934,0
71275_FFF_2013B,0.0,0.0,0.0,0.0,0.0,0.0,0
71578_FFF_2013B,419.0,2.353932584269663,44.0,40.0,149.0,0.2684563758389262,1
72693_FFF_2013B,1107.0,4.2091254752851714,51.0,57.0,150.0,0.38,1
74113_FFF_2013B,533.0,3.31055900621118,58.0,21.0,152.0,0.13815789473684212,0
77998_FFF_2013B,393.0,2.3392857142857144,44.0,33.0,145.0,0.22758620689655173,0
80745_FFF_2013B,655.0,3.242574257425743,57.0,23.0,144.0,0.1597222222222222,1
80886_FFF_2013B,589.0,3.9006622516556293,64.0,26.0,64.0,0.40625,0
82556_FFF_2013B,1538.0,7.254716981132075,196.0,20.0,102.0,0.19607843137254902,0
82817_FFF_2013B,460.0,2.7710843373493974,34.0,26.0,133.0,0.19548872180451127,1
84051_FFF_2013B,202.0,2.525,23.0,26.0,144.0,0.18055555555555555,0
86538_FFF_2013B,1569.0,5.486013986013986,72.0,51.0,142.0,0.3591549295774648,0
87152_FFF_2013B,1140.0,3.7012987012987013,72.0,79.0,145.0,0.5448275862068965,1
88957_FFF_2013B,0.0,0.0,0.0,0.0,0.0,0.0,0
89895_FFF_2013B,3227.0,3.860047846889952,46.0,129.0,153.0,0.8431372549019608,1
91164_FFF_2013B,19.0,2.375,5.0,1.0,0.0,0.0,0
96729_FFF_2013B,1925.0,4.695121951219512,220.0,66.0,148.0,0.44594594594594594,1
99993_FFF_2013B,2818.0,3.870879120879121,108.0,104.0,147.0,0.7074829931972789,1
101306_FFF_2013B,866.0,2.9965397923875434,39.0,36.0,127.0,0.28346456692913385,0
107162_FFF_2013B,2748.0,4.368839427662957,46.0,76.0,153.0,0.49673202614379086,1
107955_FFF_2013B,0.0,0.0,0.0,0.0,0.0,0.0,0
108330_FFF_2013B,2029.0,3.8428030303030303,90.0,88.0,152.0,0.5789473684210527,1
110085_FFF_2013B,569.0,2.948186528497409,27.0,32.0,141.0,0.22695035460992907,0
110116_FFF_2013B,2208.0,4.363636363636363,64.0,74.0,152.0,0.4868421052631579,1
111775_FFF_2013B,2432.0,3.7016742770167426,65.0,84.0,153.0,0.5490196078431373,1
112010_FFF_2013B,0.0,0.0,0.0,0.0,0.0,0.0,0
115373_FFF_2013B,2159.0,4.02048417132216,91.0,81.0,153.0,0.5294117647058824,1
118532_FFF_2013B,2408.0,3.4898550724637682,66.0,77.0,150.0,0.5133333333333333,1
118668_FFF_2013B,1667.0,3.885780885780886,63.0,56.0,153.0,0.3660130718954248,1
119353_FFF_2013B,2233.0,3.856649395509499,81.0,92.0,148.0,0.6216216216216216,1
125996_FFF_2013B,2044.0,4.624434389140271,71.0,46.0,150.0,0.30666666666666664,1
126088_FFF_2013B,688.0,2.7301587301587302,27.0,43.0,151.0,0.2847682119205298,0
128142_FFF_2013B,1706.0,3.9038901601830664,96.0,55.0,140.0,0.39285714285714285,0
128791_FFF_2013B,1225.0,4.003267973856209,62.0,41.0,150.0,0.2733333333333333,0
130403_FFF_2013B,2962.0,4.394658753709199,69.0,85.0,149.0,0.5704697986577181,1
131272_FFF_2013B,2878.0,4.082269503546099,73.0,104.0,153.0,0.6797385620915033,1
134260_FFF_2013B,481.0,2.531578947368421,46.0,34.0,153.0,0.2222222222222222,1
134578_FFF_2013B,185.0,3.5576923076923075,59.0,4.0,13.0,0.3076923076923077,0
135075_FFF_2013B,1491.0,3.601449275362319,94.0,66.0,153.0,0.43137254901960786,1
139949_FFF_2013B,2330.0,5.212527964205816,245.0,85.0,150.0,0.5666666666666667,1
140866_FFF_2013B,1574.0,4.684523809523809,92.0,36.0,138.0,0.2608695652173913,1
140907_FFF_2013B,2581.0,4.496515679442509,73.0,87.0,153.0,0.5686274509803921,1
142339_FFF_2013B,3572.0,4.045300113250283,48.0,117.0,153.0,0.7647058823529411,1
143350_FFF_2013B,1717.0,3.740740740740741,68.0,63.0,151.0,0.41721854304635764,1
144747_FFF_2013B,697.0,2.4456140350877194,22.0,46.0,151.0,0.304635761589404,1
146455_FFF_2013B,91.0,3.1379310344827585,11.0,8.0,37.0,0.21621621621621623,0
146679_FFF_2013B,637.0,4.7894736842105265,44.0,18.0,22.0,0.8181818181818182,0
147168_FFF_2013B,5892.0,4.338733431516936,55.0,146.0,153.0,0.954248366013072,1
149567_FFF_2013B,485.0,3.1493506493506493,18.0,23.0,34.0,0.6764705882352942,0
149680_FFF_2013B,3378.0,3.882758620689655,67.0,122.0,152.0,0.8026315789473685,1
149693_FFF_2013B,1874.0,3.740518962075848,68.0,62.0,141.0,0.4397163120567376,1
150763_FFF_2013B,7285.0,4.979494190020506,72.0,150.0,153.0,0.9803921568627451,1
151465_FFF_2013B,1342.0,3.656675749318801,57.0,52.0,153.0,0.33986928104575165,1
153110_FFF_2013B,530.0,3.0994152046783627,69.0,41.0,120.0,0.3416666666666667,0
153785_FFF_2013B,3141.0,3.950943396226415,102.0,119.0,153.0,0.7777777777777778,1
155511_FFF_2013B,3782.0,4.7812895069532235,72.0,97.0,153.0,0.6339869281045751,1
157308_FFF_2013B,1457.0,3.948509485094851,54.0,36.0,153.0,0.23529411764705882,1
160193_FFF_2013B,314.0,2.9345794392523366,61.0,26.0,104.0,0.25,0
161658_FFF_2013B,958.0,4.938144329896907,59.0,19.0,94.0,0.20212765957446807,0
165617_FFF_2013B,2358.0,4.953781512605042,102.0,76.0,148.0,0.5135135135135135,0
165806_FFF_2013B,634.0,3.0776699029126213,24.0,39.0,139.0,0.2805755395683453,0
166327_FFF_2013B,1815.0,3.75,61.0,85.0,134.0,0.6343283582089553,1
166421_FFF_2013B,2840.0,4.956369982547993,107.0,79.0,149.0,0.5302013422818792,1
167557_FFF_2013B,641.0,3.908536585365854,58.0,18.0,95.0,0.18947368421052632,0
167759_FFF_2013B,1981.0,3.9072978303747536,87.0,67.0,153.0,0.43790849673202614,0
169490_FFF_2013B,1961.0,4.759708737864078,128.0,56.0,123.0,0.45528455284552843,0
169555_FFF_2013B,273.0,2.256198347107438,17.0,31.0,144.0,0.2152777777777778,0
169858_FFF_2013B,486.0,2.103896103896104,12.0,32.0,133.0,0.24060150375939848,1
170165_FFF_2013B,1634.0,3.909090909090909,47.0,67.0,144.0,0.4652777777777778,1
174436_FFF_2013B,101.0,4.590909090909091,20.0,3.0,16.0,0.1875,0
174805_FFF_2013B,927.0,3.3345323741007196,50.0,45.0,62.0,0.7258064516129032,0
180974_FFF_2013B,1256.0,4.301369863013699,122.0,76.0,151.0,0.5033112582781457,0
181508_FFF_2013B,2462.0,4.72552783109405,61.0,72.0,151.0,0.4768211920529801,1
181992_FFF_2013B,550.0,2.8350515463917527,21.0,33.0,143.0,0.23076923076923078,1
182468_FFF_2013B,1462.0,3.940700808625337,88.0,69.0,152.0,0.45394736842105265,0
184129_FFF_2013B,185.0,2.176470588235294,16.0,15.0,141.0,0.10638297872340426,0
185496_FFF_2013B,1283.0,4.034591194968553,49.0,49.0,129.0,0.3798449612403101,0
186380_FFF_2013B,2469.0,4.440647482014389,52.0,70.0,148.0,0.47297297297297297,1
189720_FFF_2013B,438.0,2.9006622516556293,42.0,28.0,140.0,0.2,0
190653_FFF_2013B,861.0,3.9315068493150687,29.0,32.0,63.0,0.5079365079365079,0
191998_FFF_2013B,148.0,2.3125,10.0,12.0,64.0,0.1875,0
193193_FFF_2013B,923.0,3.845833333333333,56.0,42.0,148.0,0.28378378378378377,0
193803_FFF_2013B,5.0,1.6666666666666667,3.0,1.0,0.0,0.0,0
193834_FFF_2013B,1231.0,3.3360433604336044,39.0,71.0,147.0,0.48299319727891155,1
198257_FFF_2013B,266.0,2.7142857142857144,21.0,12.0,43.0,0.27906976744186046,0
199244_FFF_2013B,2176.0,4.387096774193548,83.0,66.0,146.0,0.4520547945205479,1
199446_FFF_2013B,1475.0,5.121527777777778,297.0,34.0,143.0,0.23776223776223776,1
200773_FFF_2013B,1271.0,3.8398791540785497,119.0,43.0,143.0,0.3006993006993007,0
202487_FFF_2013B,1913.0,3.8961303462321792,93.0,75.0,153.0,0.49019607843137253,1
203050_FFF_2013B,2093.0,3.3488,43.0,91.0,153.0,0.5947712418300654,1
203442_FFF_2013B,53.0,1.8928571428571428,7.0,2.0,5.0,0.4,0
203707_FFF_2013B,2343.0,4.549514563106796,75.0,61.0,149.0,0.40939597315436244,0
227401_FFF_2013B,1409.0,3.3788968824940047,75.0,82.0,151.0,0.543046357615894,0
228635_FFF_2013B,0.0,0.0,0.0,0.0,0.0,0.0,0
228703_FFF_2013B,2766.0,4.656565656565657,86.0,90.0,153.0,0.5882352941176471,1
230279_FFF_2013B,2023.0,7.4375,326.0,35.0,153.0,0.22875816993464052,1
230684_FFF_2013B,1325.0,3.1698564593301435,52.0,35.0,105.0,0.3333333333333333,0
232675_FFF_2013B,769.0,3.9035532994923856,72.0,27.0,74.0,0.36486486486486486,0
232764_FFF_2013B,911.0,5.061111111111111,46.0,33.0,110.0,0.3,0
234196_FFF_2013B,117.0,1.95,10.0,13.0,85.0,0.15294117647058825,0
234609_FFF_2013B,3213.0,5.445762711864407,104.0,42.0,133.0,0.3157894736842105,1
234661_FFF_2013B,600.0,4.081632653061225,42.0,18.0,103.0,0.17475728155339806,0
234727_FFF_2013B,4057.0,4.044865403788634,121.0,107.0,153.0,0.6993464052287581,1
236844_FFF_2013B,670.0,2.875536480686695,75.0,61.0,149.0,0.40939597315436244,1
237401_FFF_2013B,1406.0,4.477707006369426,48.0,50.0,146.0,0.3424657534246575,1
237953_FFF_2013B,283.0,2.7211538461538463,18.0,18.0,129.0,0.13953488372093023,1
238901_FFF_2013B,1668.0,3.289940828402367,74.0,69.0,153.0,0.45098039215686275,0
239540_FFF_2013B,2247.0,4.750528541226216,73.0,69.0,144.0,0.4791666666666667,1
239748_FFF_2013B,583.0,3.38953488372093,93.0,39.0,148.0,0.2635135135135135,0
240024_FFF_2013B,1593.0,3.847826086956522,43.0,55.0,153.0,0.35947712418300654,1
241166_FFF_2013B,1592.0,3.8086124401913874,93.0,44.0,126.0,0.3492063492063492,0
241700_FFF_2013B,187.0,3.169491525423729,19.0,6.0,35.0,0.17142857142857143,0
243600_FFF_2013B,590.0,3.597560975609756,68.0,21.0,148.0,0.14189189189189189,0
243657_FFF_2013B,3411.0,3.849887133182844,43.0,106.0,152.0,0.6973684210526315,1
244114_FFF_2013B,807.0,3.448717948717949,49.0,59.0,153.0,0.38562091503267976,1
244816_FFF_2013B,3071.0,3.612941176470588,75.0,99.0,135.0,0.7333333333333333,0
244918_FFF_2013B,511.0,1.9138576779026217,13.0,41.0,141.0,0.2907801418439716,1
246112_FFF_2013B,190.0,2.638888888888889,17.0,19.0,144.0,0.13194444444444445,0
247666_FFF_2013B,3294.0,4.300261096605744,72.0,91.0,153.0,0.5947712418300654,1
247856_FFF_2013B,2652.0,5.5020746887966805,384.0,68.0,149.0,0.4563758389261745,1
247940_FFF_2013B,175.0,2.0833333333333335,15.0,10.0,24.0,0.4166666666666667,0
249362_FFF_2013B,4133.0,5.071165644171779,84.0,95.0,151.0,0.6291390728476821,1
249570_FFF_2013B,34.0,1.7894736842105263,5.0,5.0,10.0,0.5,0
252041_FFF_2013B,2239.0,4.40748031496063,48.0,75.0,153.0,0.49019607843137253,0
252095_FFF_2013B,3092.0,4.052424639580603,58.0,79.0,135.0,0.5851851851851851,1
254044_FFF_2013B,1607.0,4.644508670520231,98.0,73.0,152.0,0.48026315789473684,1
254162_FFF_2013B,458.0,3.202797202797203,37.0,31.0,147.0,0.2108843537414966,0
254325_FFF_2013B,3638.0,3.945770065075922,58.0,118.0,151.0,0.7814569536423841,0
254463_FFF_2013B,1351.0,2.9053763440860214,88.0,73.0,147.0,0.4965986394557823,1
255344_FFF_2013B,2078.0,2.910364145658263,51.0,89.0,147.0,0.6054421768707483,1
261335_FFF_2013B,955.0,2.7521613832853027,26.0,66.0,153.0,0.43137254901960786,1
263697_FFF_2013B,497.0,3.9133858267716537,85.0,18.0,87.0,0.20689655172413793,0
265112_FFF_2013B,3082.0,3.7177322074788903,77.0,93.0,151.0,0.6158940397350994,1
265855_FFF_2013B,6265.0,5.251466890192791,177.0,125.0,153.0,0.8169934640522876,1
266559_FFF_2013B,185.0,2.466666666666667,22.0,16.0,39.0,0.41025641025641024,0
266858_FFF_2013B,112.0,2.488888888888889,13.0,11.0,37.0,0.2972972972972973,0
267602_FFF_2013B,4486.0,4.212206572769953,141.0,124.0,153.0,0.8104575163398693,1
269243_FFF_2013B,2035.0,3.408710217755444,120.0,82.0,153.0,0.5359477124183006,1
269593_FFF_2013B,208.0,3.4098360655737703,24.0,9.0,118.0,0.07627118644067797,0
269677_FFF_2013B,325.0,4.779411764705882,72.0,7.0,15.0,0.4666666666666667,0
271168_FFF_2013B,0.0,0.0,0.0,0.0,0.0,0.0,0
273605_FFF_2013B,1174.0,3.2793296089385473,50.0,46.0,77.0,0.5974025974025974,0
274237_FFF_2013B,0.0,0.0,0.0,0.0,0.0,0.0,0
275151_FFF_2013B,3798.0,4.771356783919598,99.0,112.0,153.0,0.7320261437908496,1
276314_FFF_2013B,664.0,2.80168776371308,40.0,51.0,146.0,0.3493150684931507,0
276846_FFF_2013B,0.0,0.0,0.0,0.0,0.0,0.0,0
277044_FFF_2013B,2140.0,4.271457085828343,75.0,67.0,153.0,0.43790849673202614,1
277577_FFF_2013B,6.0,1.5,3.0,3.0,6.0,0.5,0
278282_FFF_2013B,322.0,3.156862745098039,21.0,15.0,53.0,0.2830188679245283,0
281651_FFF_2013B,2710.0,4.624573378839591,93.0,97.0,151.0,0.6423841059602649,1
281785_FFF_2013B,0.0,0.0,0.0,0.0,0.0,0.0,0
282879_FFF_2013B,2693.0,3.9544787077826724,93.0,101.0,153.0,0.6601307189542484,1
283050_FFF_2013B,1153.0,3.2942857142857145,54.0,53.0,142.0,0.3732394366197183,0
283055_FFF_2013B,1237.0,4.123333333333333,49.0,47.0,63.0,0.746031746031746,0
283230_FFF_2013B,2236.0,4.677824267782427,74.0,62.0,148.0,0.4189189189189189,1
283348_FFF_2013B,2377.0,3.90311986863711,48.0,84.0,152.0,0.5526315789473685,1
284395_FFF_2013B,0.0,0.0,0.0,0.0,0.0,0.0,0
285391_FFF_2013B,777.0,4.025906735751295,132.0,42.0,147.0,0.2857142857142857,1
285996_FFF_2013B,2406.0,3.944262295081967,66.0,90.0,144.0,0.625,0
286067_FFF_2013B,116.0,3.135135135135135,30.0,7.0,119.0,0.058823529411764705,0
286422_FFF_2013B,1776.0,2.916256157635468,88.0,101.0,147.0,0.6870748299319728,1
287099_FFF_2013B,3250.0,5.985267034990792,236.0,54.0,134.0,0.40298507462686567,1
289618_FFF_2013B,728.0,3.4339622641509435,59.0,22.0,87.0,0.25287356321839083,0
290252_FFF_2013B,2987.0,5.646502835538753,119.0,25.0,52.0,0.4807692307692308,0
291159_FFF_2013B,3137.0,4.774733637747336,91.0,58.0,151.0,0.3841059602649007,0
291960_FFF_2013B,4549.0,4.101893597835888,81.0,134.0,153.0,0.8758169934640523,1
294679_FFF_2013B,1596.0,2.9555555555555557,44.0,54.0,83.0,0.6506024096385542,0
296911_FFF_2013B,9.0,1.125,2.0,6.0,35.0,0.17142857142857143,0
299237_FFF_2013B,3193.0,3.8377403846153846,66.0,107.0,153.0,0.6993464052287581,1
300264_FFF_2013B,1076.0,3.970479704797048,62.0,49.0,149.0,0.3288590604026846,0
301298_FFF_2013B,170.0,2.073170731707317,14.0,10.0,136.0,0.07352941176470588,0
302924_FFF_2013B,1748.0,4.391959798994975,106.0,52.0,153.0,0.33986928104575165,1
303288_FFF_2013B,311.0,2.4108527131782944,18.0,20.0,147.0,0.1360544217687075,0
303595_FFF_2013B,3746.0,3.636893203883495,78.0,122.0,153.0,0.7973856209150327,1
307689_FFF_2013B,4566.0,3.998248686514886,78.0,139.0,153.0,0.9084967320261438,1
308363_FFF_2013B,1281.0,3.670487106017192,86.0,117.0,153.0,0.7647058823529411,1
309048_FFF_2013B,322.0,3.22,23.0,12.0,86.0,0.13953488372093023,0
311401_FFF_2013B,0.0,0.0,0.0,0.0,0.0,0.0,0
313975_FFF_2013B,2197.0,3.4435736677115987,50.0,74.0,152.0,0.4868421052631579,1
314507_FFF_2013B,1909.0,3.246598639455782,79.0,113.0,144.0,0.7847222222222222,1
314548_FFF_2013B,770.0,3.5981308411214954,109.0,46.0,131.0,0.3511450381679389,1
315945_FFF_2013B,4092.0,4.948004836759371,102.0,117.0,152.0,0.7697368421052632,1
318241_FFF_2013B,5185.0,5.339855818743564,184.0,116.0,150.0,0.7733333333333333,0
319563_FFF_2013B,2474.0,3.5597122302158275,65.0,77.0,152.0,0.506578947368421,0
319884_FFF_2013B,2409.0,3.7523364485981308,59.0,86.0,153.0,0.5620915032679739,1
320251_FFF_2013B,1407.0,3.823369565217391,49.0,65.0,153.0,0.42483660130718953,0
320764_FFF_2013B,0.0,0.0,0.0,0.0,0.0,0.0,0
322106_FFF_2013B,2487.0,3.6573529411764705,60.0,77.0,130.0,0.5923076923076923,0
322985_FFF_2013B,2012.0,3.8250950570342206,47.0,60.0,153.0,0.39215686274509803,1
323809_FFF_2013B,3274.0,3.8654073199527743,62.0,99.0,153.0,0.6470588235294118,1
324305_FFF_2013B,1068.0,4.359183673469388,58.0,22.0,82.0,0.2682926829268293,0
324447_FFF_2013B,1772.0,4.15962441314554,59.0,54.0,117.0,0.46153846153846156,1
327650_FFF_2013B,3468.0,4.013888888888889,80.0,103.0,148.0,0.6959459459459459,1
327797_FFF_2013B,554.0,3.1299435028248586,16.0,26.0,147.0,0.17687074829931973,0
328476_FFF_2013B,1343.0,4.883636363636364,85.0,40.0,147.0,0.272108843537415,1
331104_FFF_2013B,0.0,0.0,0.0,0.0,0.0,0.0,0
331318_FFF_2013B,3330.0,4.0758873929008566,94.0,119.0,153.0,0.7777777777777778,0
331883_FFF_2013B,2827.0,3.498762376237624,60.0,108.0,152.0,0.7105263157894737,1
332668_FFF_2013B,168.0,2.8,14.0,7.0,64.0,0.109375,0
333346_FFF_2013B,277.0,4.396825396825397,68.0,6.0,25.0,0.24,0
333832_FFF_2013B,2513.0,4.527927927927928,65.0,69.0,147.0,0.46938775510204084,0
334134_FFF_2013B,852.0,4.580645161290323,75.0,28.0,132.0,0.21212121212121213,0
334224_FFF_2013B,2253.0,3.2699564586357037,86.0,90.0,153.0,0.5882352941176471,0
335242_FFF_2013B,5704.0,4.725766362883181,63.0,133.0,153.0,0.869281045751634,1
336258_FFF_2013B,2389.0,4.228318584070797,67.0,83.0,151.0,0.5496688741721855,1
336362_FFF_2013B,593.0,3.3693181818181817,65.0,17.0,144.0,0.11805555555555555,0
337189_FFF_2013B,3188.0,3.6063348416289593,81.0,104.0,153.0,0.6797385620915033,1
338089_FFF_2013B,1698.0,4.29873417721519,78.0,40.0,70.0,0.5714285714285714,0
338373_FFF_2013B,194.0,4.619047619047619,30.0,7.0,42.0,0.16666666666666666,0
340496_FFF_2013B,1617.0,3.94390243902439,88.0,54.0,138.0,0.391304347826087,1
340850_FFF_2013B,88.0,2.933333333333333,12.0,4.0,61.0,0.06557377049180328,0
342125_FFF_2013B,598.0,3.130890052356021,30.0,31.0,62.0,0.5,0
342208_FFF_2013B,35.0,3.1818181818181817,16.0,1.0,0.0,0.0,0
342475_FFF_2013B,1633.0,3.55,174.0,63.0,146.0,0.4315068493150685,0
343053_FFF_2013B,92.0,1.9574468085106382,9.0,10.0,63.0,0.15873015873015872,0
343913_FFF_2013B,202.0,3.8846153846153846,21.0,8.0,49.0,0.16326530612244897,0
345064_FFF_2013B,4246.0,4.09450337512054,78.0,135.0,153.0,0.8823529411764706,1
346207_FFF_2013B,1641.0,3.362704918032787,56.0,57.0,151.0,0.37748344370860926,1
346853_FFF_2013B,2288.0,4.3007518796992485,102.0,87.0,145.0,0.6,0
347410_FFF_2013B,0.0,0.0,0.0,0.0,0.0,0.0,0
348159_FFF_2013B,2777.0,3.5466155810983397,50.0,88.0,153.0,0.5751633986928104,1
348986_FFF_2013B,1848.0,4.389548693586699,67.0,60.0,149.0,0.40268456375838924,1
349359_FFF_2013B,1003.0,3.0302114803625377,71.0,48.0,71.0,0.676056338028169,0
349908_FFF_2013B,649.0,3.98159509202454,36.0,20.0,128.0,0.15625,1
350660_FFF_2013B,3623.0,4.222610722610723,82.0,102.0,150.0,0.68,1
351034_FFF_2013B,2720.0,3.6074270557029178,57.0,118.0,153.0,0.7712418300653595,1
351378_FFF_2013B,1330.0,4.169278996865204,82.0,34.0,101.0,0.33663366336633666,0
351500_FFF_2013B,2040.0,3.8783269961977185,72.0,67.0,151.0,0.44370860927152317,1
352152_FFF_2013B,515.0,5.15,97.0,7.0,8.0,0.875,0
353018_FFF_2013B,816.0,3.4,37.0,38.0,149.0,0.2550335570469799,1
353221_FFF_2013B,738.0,3.4976303317535544,47.0,25.0,148.0,0.16891891891891891,1
354171_FFF_2013B,1701.0,3.7221006564551424,58.0,60.0,152.0,0.39473684210526316,1
354173_FFF_2013B,772.0,2.382716049382716,20.0,50.0,138.0,0.36231884057971014,0
354992_FFF_2013B,937.0,2.9465408805031448,92.0,61.0,124.0,0.49193548387096775,0
355143_FFF_2013B,1541.0,4.39031339031339,112.0,48.0,117.0,0.41025641025641024,1
355149_FFF_2013B,0.0,0.0,0.0,0.0,0.0,0.0,0
355663_FFF_2013B,58.0,4.461538461538462,16.0,2.0,28.0,0.07142857142857142,0
355738_FFF_2013B,1844.0,3.8821052631578947,51.0,94.0,153.0,0.6143790849673203,1
357219_FFF_2013B,4911.0,4.330687830687831,109.0,149.0,153.0,0.9738562091503268,1
357297_FFF_2013B,1179.0,4.5,171.0,36.0,117.0,0.3076923076923077,1
358808_FFF_2013B,354.0,3.806451612903226,78.0,11.0,72.0,0.1527777777777778,0
359156_FFF_2013B,3604.0,3.8137566137566137,151.0,111.0,139.0,0.7985611510791367,1
359417_FFF_2013B,2089.0,4.237322515212981,74.0,80.0,147.0,0.54421768707483,0
359640_FFF_2013B,2772.0,3.994236311239193,53.0,75.0,153.0,0.49019607843137253,1
359883_FFF_2013B,2740.0,4.035346097201767,46.0,107.0,134.0,0.7985074626865671,1
360024_FFF_2013B,993.0,2.398550724637681,49.0,67.0,148.0,0.4527027027027027,0
360726_FFF_2013B,3189.0,4.70353982300885,93.0,90.0,128.0,0.703125,1
361837_FFF_2013B,1233.0,2.9427207637231505,56.0,61.0,103.0,0.5922330097087378,0
362356_FFF_2013B,0.0,0.0,0.0,0.0,0.0,0.0,0
362668_FFF_2013B,1321.0,4.803636363636364,59.0,42.0,140.0,0.3,1
363749_FFF_2013B,4972.0,4.451208594449418,106.0,143.0,153.0,0.934640522875817,1
366492_FFF_2013B,1264.0,3.663768115942029,68.0,37.0,135.0,0.2740740740740741,1
366649_FFF_2013B,3132.0,4.474285714285714,79.0,113.0,153.0,0.738562091503268,0
366836_FFF_2013B,117.0,3.5454545454545454,33.0,4.0,10.0,0.4,0
367696_FFF_2013B,106.0,2.409090909090909,10.0,6.0,62.0,0.0967741935483871,0
368507_FFF_2013B,157.0,2.492063492063492,20.0,7.0,48.0,0.14583333333333334,0
368886_FFF_2013B,4093.0,4.5834266517357225,51.0,126.0,152.0,0.8289473684210527,0
369811_FFF_2013B,1766.0,3.008517887563884,30.0,84.0,153.0,0.5490196078431373,1
370312_FFF_2013B,2167.0,5.171837708830549,189.0,55.0,149.0,0.3691275167785235,1
371169_FFF_2013B,1446.0,3.6059850374064837,78.0,55.0,148.0,0.3716216216216216,0
371787_FFF_2013B,5067.0,4.472197705207414,90.0,123.0,147.0,0.8367346938775511,1
371810_FFF_2013B,87.0,2.4166666666666665,11.0,5.0,13.0,0.38461538461538464,0
373135_FFF_2013B,924.0,3.15358361774744,62.0,52.0,153.0,0.33986928104575165,1
373613_FFF_2013B,1338.0,3.9008746355685133,42.0,47.0,142.0,0.33098591549295775,0
376109_FFF_2013B,2053.0,4.033398821218075,50.0,62.0,114.0,0.543859649122807,0
377046_FFF_2013B,812.0,3.440677966101695,44.0,30.0,105.0,0.2857142857142857,0
377244_FFF_2013B,1812.0,3.6979591836734693,57.0,84.0,141.0,0.5957446808510638,1
377274_FFF_2013B,1018.0,3.18125,70.0,51.0,141.0,0.3617021276595745,1
378884_FFF_2013B,2120.0,5.286783042394015,227.0,47.0,148.0,0.31756756756756754,1
378950_FFF_2013B,2654.0,3.630642954856361,57.0,105.0,151.0,0.695364238410596,1
379234_FFF_2013B,331.0,3.7191011235955056,33.0,12.0,115.0,0.10434782608695652,0
379558_FFF_2013B,1945.0,4.237472766884531,76.0,57.0,151.0,0.37748344370860926,1
381365_FFF_2013B,937.0,3.4703703703703703,60.0,48.0,99.0,0.48484848484848486,0
382086_FFF_2013B,0.0,0.0,0.0,0.0,0.0,0.0,0
382160_FFF_2013B,284.0,2.236220472440945,8.0,16.0,58.0,0.27586206896551724,0
383018_FFF_2013B,850.0,4.450261780104712,80.0,28.0,98.0,0.2857142857142857,0
383316_FFF_2013B,4632.0,4.645937813440321,130.0,104.0,150.0,0.6933333333333334,1
383388_FFF_2013B,259.0,2.9431818181818183,14.0,8.0,26.0,0.3076923076923077,0
383541_FFF_2013B,3491.0,4.76912568306011,64.0,65.0,138.0,0.47101449275362317,1
383558_FFF_2013B,739.0,2.7472118959107807,37.0,39.0,147.0,0.2653061224489796,0
383748_FFF_2013B,1075.0,3.7985865724381624,106.0,36.0,114.0,0.3157894736842105,0
383907_FFF_2013B,4696.0,4.8412371134020615,101.0,110.0,151.0,0.7284768211920529,1
383946_FFF_2013B,934.0,3.3597122302158273,95.0,44.0,132.0,0.3333333333333333,0
384866_FFF_2013B,1680.0,3.169811320754717,50.0,72.0,153.0,0.47058823529411764,1
385578_FFF_2013B,286.0,2.5765765765765765,14.0,12.0,58.0,0.20689655172413793,0
385681_FFF_2013B,103.0,3.21875,14.0,3.0,12.0,0.25,0
386985_FFF_2013B,189.0,6.3,73.0,3.0,27.0,0.1111111111111111,0
387174_FFF_2013B,2875.0,3.4806295399515736,155.0,119.0,153.0,0.7777777777777778,1
387447_FFF_2013B,2122.0,3.837251356238698,82.0,74.0,153.0,0.48366013071895425,1
387635_FFF_2013B,360.0,2.3076923076923075,44.0,38.0,143.0,0.26573426573426573,0
388323_FFF_2013B,13.0,1.3,2.0,2.0,2.0,1.0,0
389759_FFF_2013B,1327.0,3.9376854599406528,59.0,42.0,90.0,0.4666666666666667,0
389773_FFF_2013B,798.0,2.5414012738853504,34.0,50.0,142.0,0.352112676056338,0
390400_FFF_2013B,3166.0,4.272604588394062,57.0,97.0,152.0,0.6381578947368421,0
390440_FFF_2013B,971.0,4.713592233009709,122.0,23.0,62.0,0.3709677419354839,0
391343_FFF_2013B,445.0,3.3208955223880596,32.0,19.0,137.0,0.1386861313868613,0
391613_FFF_2013B,817.0,4.322751322751323,50.0,26.0,116.0,0.22413793103448276,1
391630_FFF_2013B,512.0,3.1411042944785277,64.0,31.0,141.0,0.2198581560283688,0
391822_FFF_2013B,2890.0,3.6815286624203822,96.0,101.0,153.0,0.6601307189542484,1
391891_FFF_2013B,2959.0,4.221112696148359,99.0,76.0,153.0,0.49673202614379086,1
392217_FFF_2013B,0.0,0.0,0.0,0.0,0.0,0.0,0
392691_FFF_2013B,1391.0,4.897887323943662,151.0,30.0,70.0,0.42857142857142855,0
393918_FFF_2013B,2194.0,4.047970479704797,84.0,82.0,149.0,0.5503355704697986,0
393934_FFF_2013B,1044.0,4.35,87.0,48.0,135.0,0.35555555555555557,0
394347_FFF_2013B,3580.0,4.924346629986245,213.0,72.0,146.0,0.4931506849315068,0
