student_key,gender,age_band,highest_education,imd_band,disability,region,num_of_prev_attempts,studied_credits,target
508388_FFF_2013J,1,0,0,1,0,0,0,60,1
508469_FFF_2013J,1,0,2,6,0,6,0,120,0
508627_FFF_2013J,1,0,2,3,0,5,1,60,0
508630_FFF_2013J,0,1,2,1,0,0,0,60,0
508713_FFF_2013J,1,0,2,0,0,5,0,120,0
508804_FFF_2013J,1,1,2,7,0,0,0,60,1
508942_FFF_2013J,1,0,2,1,1,8,0,180,0
509407_FFF_2013J,1,0,2,6,0,2,1,180,0
509940_FFF_2013J,0,0,1,0,0,5,1,60,0
510112_FFF_2013J,1,1,1,7,0,0,0,120,0
510534_FFF_2013J,1,0,0,7,0,9,0,60,1
511432_FFF_2013J,1,0,0,4,0,6,1,270,0
512123_FFF_2013J,1,0,2,7,0,0,1,60,0
512335_FFF_2013J,1,1,0,7,0,9,2,120,0
512725_FFF_2013J,1,0,0,5,0,11,1,120,0
512859_FFF_2013J,1,0,0,4,0,11,1,90,0
513228_FFF_2013J,1,0,2,9,0,5,1,90,1
513796_FFF_2013J,1,0,2,2,0,0,0,120,0
514558_FFF_2013J,0,0,2,7,1,0,1,120,0
514913_FFF_2013J,1,0,2,2,1,12,1,120,0
515285_FFF_2013J,1,0,0,9,0,7,0,60,1
515536_FFF_2013J,1,0,0,5,1,6,0,120,0
515574_FFF_2013J,1,1,2,6,0,7,1,60,0
515833_FFF_2013J,1,0,0,5,0,8,0,60,1
515857_FFF_2013J,1,1,2,1,0,1,0,60,1
515859_FFF_2013J,1,0,2,2,0,1,0,60,0
515888_FFF_2013J,1,0,2,9,0,1,0,90,1
516095_FFF_2013J,0,0,2,3,0,6,0,60,1
516620_FFF_2013J,1,0,0,5,0,7,0,60,0
516673_FFF_2013J,1,0,2,9,0,8,1,120,0
516770_FFF_2013J,1,1,2,0,0,11,1,120,0
517349_FFF_2013J,1,0,0,5,0,12,1,150,1
517481_FFF_2013J,1,1,4,10,0,2,1,60,0
517571_FFF_2013J,1,1,0,8,0,9,1,60,0
517731_FFF_2013J,0,0,0,5,0,9,0,150,1
518364_FFF_2013J,1,0,0,7,0,8,0,60,0
518544_FFF_2013J,1,0,2,8,0,8,1,120,1
518930_FFF_2013J,1,0,2,1,0,5,1,60,0
518937_FFF_2013J,1,0,2,9,0,1,0,60,1
520061_FFF_2013J,1,1,2,10,0,4,1,90,0
520249_FFF_2013J,0,0,0,9,0,6,0,60,0
521109_FFF_2013J,1,0,2,2,0,8,2,60,0
521255_FFF_2013J,1,0,2,7,0,3,0,120,0
521329_FFF_2013J,1,0,2,2,0,11,1,60,1
521788_FFF_2013J,1,0,0,10,0,4,1,90,0
522007_FFF_2013J,1,0,2,2,0,0,1,60,0
522082_FFF_2013J,0,1,0,0,0,5,0,120,0
522257_FFF_2013J,1,0,2,0,0,12,1,60,1
522428_FFF_2013J,1,0,2,3,0,9,1,60,0
522740_FFF_2013J,1,0,0,3,0,3,0,90,1
522862_FFF_2013J,1,0,0,9,0,10,2,60,0
522881_FFF_2013J,1,0,0,3,0,7,1,60,0
523599_FFF_2013J,1,1,0,1,0,10,1,120,1
523680_FFF_2013J,1,1,0,5,0,0,0,60,1
523777_FFF_2013J,1,1,0,0,0,4,1,60,0
523971_FFF_2013J,1,0,0,1,0,3,1,60,0
524232_FFF_2013J,1,1,2,0,0,3,1,60,0
524379_FFF_2013J,0,0,2,8,0,3,0,210,0
524384_FFF_2013J,1,1,2,0,0,12,0,60,0
524407_FFF_2013J,1,1,1,5,0,3,0,60,1
524845_FFF_2013J,0,0,0,8,1,6,0,150,1
524938_FFF_2013J,0,0,0,6,0,12,1,60,0
524974_FFF_2013J,1,0,2,6,0,7,0,60,1
524996_FFF_2013J,0,1,2,2,0,5,0,240,0
525596_FFF_2013J,1,0,2,8,0,6,0,60,0
525694_FFF_2013J,1,0,0,7,0,8,1,60,0
525781_FFF_2013J,1,0,0,5,0,0,0,60,0
526601_FFF_2013J,1,1,2,9,0,8,0,60,1
526948_FFF_2013J,0,1,2,2,0,3,0,240,0
527148_FFF_2013J,1,0,1,7,0,5,0,150,1
527494_FFF_2013J,1,0,2,10,0,8,0,60,1
527565_FFF_2013J,1,0,2,2,1,10,0,120,0
527619_FFF_2013J,1,0,0,8,1,2,0,120,0
527713_FFF_2013J,1,0,2,3,0,5,0,60,1
527775_FFF_2013J,0,0,1,1,0,6,1,60,0
528506_FFF_2013J,1,0,1,9,0,8,0,60,1
528559_FFF_2013J,1,0,3,10,0,4,1,90,1
529197_FFF_2013J,1,1,0,10,0,4,1,120,1
529201_FFF_2013J,1,0,1,1,0,6,0,90,1
529211_FFF_2013J,1,0,0,7,0,6,1,60,0
529309_FFF_2013J,1,0,0,4,0,1,2,60,1
529490_FFF_2013J,1,0,1,9,0,6,0,60,0
529684_FFF_2013J,0,1,2,1,1,5,0,90,0
529723_FFF_2013J,1,0,0,4,0,9,0,60,1
529862_FFF_2013J,0,1,0,7,0,11,1,60,1
530043_FFF_2013J,1,0,0,3,0,8,0,60,1
530159_FFF_2013J,1,0,0,1,0,0,1,60,1
530852_FFF_2013J,1,0,2,1,0,10,1,60,0
530940_FFF_2013J,0,0,2,5,0,3,0,90,1
531344_FFF_2013J,1,0,2,4,0,8,1,120,0
531953_FFF_2013J,1,0,0,8,0,3,0,90,0
532121_FFF_2013J,0,1,2,0,0,5,0,120,1
532741_FFF_2013J,1,0,0,4,0,3,1,90,0
532895_FFF_2013J,1,0,2,5,0,8,0,60,0
533523_FFF_2013J,1,0,0,6,0,1,0,90,1
533975_FFF_2013J,1,0,0,7,0,9,0,60,1
535131_FFF_2013J,1,0,0,1,0,3,1,60,1
535529_FFF_2013J,1,0,2,0,0,10,1,60,0
535671_FFF_2013J,0,0,1,5,0,6,0,60,0
536103_FFF_2013J,1,0,1,6,0,6,1,90,0
536331_FFF_2013J,1,0,0,2,0,3,0,90,1
536711_FFF_2013J,1,0,2,2,1,5,0,120,0
537028_FFF_2013J,1,0,2,1,0,6,1,75,0
537133_FFF_2013J,0,0,2,2,1,7,1,60,0
537328_FFF_2013J,1,0,0,8,0,10,0,120,1
537942_FFF_2013J,0,0,0,0,0,5,0,180,1
539945_FFF_2013J,0,0,0,9,0,8,0,120,0
540503_FFF_2013J,1,0,2,3,0,3,0,60,1
540637_FFF_2013J,1,0,2,5,0,0,1,120,1
540909_FFF_2013J,1,0,0,9,0,11,0,120,0
541768_FFF_2013J,1,0,0,1,0,1,0,90,1
541783_FFF_2013J,1,0,0,0,0,5,0,60,1
542423_FFF_2013J,1,0,0,5,0,11,0,60,0
542550_FFF_2013J,1,1,0,0,0,4,1,120,0
543607_FFF_2013J,1,0,1,9,0,1,0,60,1
543763_FFF_2013J,1,0,0,4,0,1,0,60,1
543953_FFF_2013J,0,0,2,5,0,7,0,60,1
544021_FFF_2013J,1,0,2,4,0,8,1,60,0
544090_FFF_2013J,1,0,0,3,0,7,0,120,1
544092_FFF_2013J,1,0,0,2,0,4,0,90,1
544155_FFF_2013J,1,0,2,1,0,5,0,120,0
544207_FFF_2013J,1,1,2,6,0,1,0,60,1
544289_FFF_2013J,1,0,1,10,0,4,1,90,1
544745_FFF_2013J,1,0,0,3,0,8,0,90,0
545119_FFF_2013J,1,1,2,9,1,8,1,150,0
545916_FFF_2013J,1,0,2,9,0,1,0,120,0
545944_FFF_2013J,1,0,0,2,0,10,1,180,0
546065_FFF_2013J,1,0,2,8,0,8,0,60,1
546480_FFF_2013J,1,0,0,3,0,0,0,60,1
546547_FFF_2013J,0,0,2,2,0,6,0,90,0
546643_FFF_2013J,1,0,1,1,0,3,0,90,0
546934_FFF_2013J,1,0,2,1,0,3,0,60,1
547154_FFF_2013J,1,0,0,5,0,3,0,120,1
547393_FFF_2013J,1,0,0,6,0,6,0,60,0
547442_FFF_2013J,0,0,0,8,0,5,0,90,0
547593_FFF_2013J,1,0,2,8,0,0,0,60,0
547773_FFF_2013J,1,0,4,9,0,0,0,60,1
548080_FFF_2013J,1,0,0,5,0,0,0,60,0
548508_FFF_2013J,1,0,0,6,0,8,0,60,1
548547_FFF_2013J,0,0,0,2,0,6,1,60,0
548666_FFF_2013J,1,0,2,6,0,8,0,90,1
548693_FFF_2013J,1,0,2,5,0,9,0,60,0
548722_FFF_2013J,0,0,0,1,0,6,1,90,1
549300_FFF_2013J,0,0,2,1,1,9,0,60,1
549397_FFF_2013J,1,1,0,3,0,9,0,60,1
549523_FFF_2013J,0,0,0,0,1,2,1,150,0
549648_FFF_2013J,1,1,0,5,0,0,0,60,1
550359_FFF_2013J,1,0,0,3,0,12,0,120,0
550477_FFF_2013J,1,0,2,10,0,4,0,120,0
550556_FFF_2013J,0,0,2,0,0,5,1,60,0
551245_FFF_2013J,0,0,1,10,0,4,0,60,1
551277_FFF_2013J,1,1,0,7,0,2,0,120,1
551299_FFF_2013J,1,0,1,0,0,11,0,60,0
551354_FFF_2013J,0,0,0,10,0,4,0,120,0
551373_FFF_2013J,1,0,2,5,0,8,0,60,0
551399_FFF_2013J,0,0,0,4,0,5,0,120,1
551500_FFF_2013J,1,0,0,8,0,8,0,120,0
551557_FFF_2013J,1,0,0,2,0,12,0,120,1
551745_FFF_2013J,1,1,2,6,0,7,0,120,0
551812_FFF_2013J,1,0,0,5,0,8,0,120,1
551823_FFF_2013J,0,1,0,3,1,1,0,120,0
552104_FFF_2013J,0,0,0,8,1,8,0,60,1
553187_FFF_2013J,1,0,2,0,0,0,0,90,1
553283_FFF_2013J,1,0,0,0,0,5,0,60,1
553364_FFF_2013J,1,0,0,2,0,6,1,120,1
553427_FFF_2013J,1,0,0,0,0,5,0,60,1
554257_FFF_2013J,0,0,1,9,0,6,0,150,1
554276_FFF_2013J,1,0,0,3,0,11,0,120,0
554470_FFF_2013J,1,0,2,5,0,8,0,90,1
554586_FFF_2013J,1,0,0,7,0,3,0,120,1
554846_FFF_2013J,1,1,0,8,0,2,0,120,1
555440_FFF_2013J,1,0,0,4,0,0,0,60,0
555498_FFF_2013J,1,1,1,5,0,0,0,60,1
555691_FFF_2013J,1,0,2,3,0,6,0,210,0
555786_FFF_2013J,1,0,0,9,0,10,1,90,0
555855_FFF_2013J,0,1,0,6,0,7,0,60,1
555895_FFF_2013J,0,0,2,3,0,0,0,90,0
556275_FFF_2013J,1,0,2,2,0,6,0,60,0
556492_FFF_2013J,1,0,0,9,0,8,1,180,0
556639_FFF_2013J,1,0,0,1,0,9,0,120,1
556646_FFF_2013J,1,0,2,2,0,9,0,60,1
557012_FFF_2013J,1,0,0,10,0,11,0,60,1
557020_FFF_2013J,1,0,2,2,0,8,0,90,1
557040_FFF_2013J,1,1,2,0,1,5,0,60,0
557044_FFF_2013J,1,1,1,3,0,6,0,60,1
557054_FFF_2013J,1,1,1,1,0,5,0,90,1
557232_FFF_2013J,1,1,0,6,0,11,0,60,0
557385_FFF_2013J,1,0,0,5,0,7,0,120,1
557395_FFF_2013J,1,1,0,7,0,2,0,60,1
557481_FFF_2013J,1,0,0,7,0,0,0,60,0
557545_FFF_2013J,1,1,0,3,0,1,0,60,1
557655_FFF_2013J,1,1,1,4,0,6,0,60,1
557661_FFF_2013J,1,0,2,4,0,8,0,120,1
557735_FFF_2013J,1,0,2,7,0,9,1,120,1
557766_FFF_2013J,1,0,2,3,0,2,0,120,0
558090_FFF_2013J,1,0,2,6,0,3,0,60,0
558205_FFF_2013J,1,0,0,1,0,6,0,60,0
558284_FFF_2013J,1,0,2,6,1,2,0,150,0
558301_FFF_2013J,1,0,2,7,0,4,0,150,0
558309_FFF_2013J,1,0,2,8,0,1,0,90,0
558345_FFF_2013J,1,0,0,7,0,10,0,60,1
558484_FFF_2013J,1,0,0,9,0,8,0,60,1
558635_FFF_2013J,0,0,0,10,0,4,1,60,1
558893_FFF_2013J,1,0,0,9,0,12,0,60,1
558909_FFF_2013J,0,0,2,3,0,8,1,90,0
558970_FFF_2013J,1,0,0,9,0,10,0,60,1
559067_FFF_2013J,1,0,2,3,1,1,0,60,0
559428_FFF_2013J,0,0,0,5,0,10,0,90,1
559599_FFF_2013J,0,0,2,8,0,3,0,120,0
559754_FFF_2013J,1,0,2,3,0,3,1,90,1
559813_FFF_2013J,1,0,0,6,0,10,0,120,1
559863_FFF_2013J,1,1,2,10,0,2,0,60,1
559902_FFF_2013J,1,0,2,0,0,10,1,60,0
559979_FFF_2013J,0,0,1,2,0,0,0,90,1
559999_FFF_2013J,1,0,0,0,1,1,0,120,0
560329_FFF_2013J,0,0,0,3,0,5,0,60,1
560401_FFF_2013J,1,0,0,10,0,11,0,60,1
560410_FFF_2013J,1,0,2,3,0,6,1,60,1
560496_FFF_2013J,0,0,0,6,0,7,1,120,0
560592_FFF_2013J,1,0,0,2,0,6,0,60,0
560659_FFF_2013J,1,0,2,3,0,1,0,150,0
560670_FFF_2013J,0,0,2,2,0,7,0,90,0
560703_FFF_2013J,1,1,0,5,0,12,0,60,1
560727_FFF_2013J,0,1,0,5,0,0,0,120,1
560772_FFF_2013J,1,0,0,8,0,8,0,60,0
560934_FFF_2013J,1,0,0,7,0,1,0,60,0
560946_FFF_2013J,1,0,0,4,0,6,0,90,0
560949_FFF_2013J,0,0,0,0,0,5,0,120,1
561031_FFF_2013J,1,0,0,3,1,9,0,60,1
561068_FFF_2013J,1,0,2,5,0,7,0,60,0
561268_FFF_2013J,1,0,0,7,0,8,0,60,1
561386_FFF_2013J,1,0,2,9,0,5,0,60,1
561542_FFF_2013J,1,0,2,2,0,1,0,120,1
561714_FFF_2013J,1,0,2,1,1,11,0,120,1
561865_FFF_2013J,1,1,1,2,0,10,0,60,1
561867_FFF_2013J,0,1,0,5,0,10,0,60,1
561868_FFF_2013J,0,1,0,2,0,10,0,60,1
561873_FFF_2013J,0,0,0,3,0,10,0,60,1
561874_FFF_2013J,0,1,1,2,0,10,0,60,1
561878_FFF_2013J,1,0,2,3,0,10,0,60,0
561879_FFF_2013J,1,0,0,4,0,10,0,60,1
561880_FFF_2013J,1,0,2,1,0,10,0,60,0
561889_FFF_2013J,1,0,0,1,0,10,0,60,1
561929_FFF_2013J,0,1,2,7,0,10,0,60,1
561930_FFF_2013J,1,0,0,6,0,11,0,120,1
561976_FFF_2013J,1,0,1,7,0,10,0,60,1
562377_FFF_2013J,0,0,0,7,1,0,0,120,1
562428_FFF_2013J,1,0,0,3,1,7,0,120,0
562448_FFF_2013J,0,1,2,0,0,1,0,90,0
562460_FFF_2013J,1,0,2,8,0,11,0,60,0
562763_FFF_2013J,1,0,0,8,0,5,0,300,0
562920_FFF_2013J,1,0,1,8,0,6,0,60,0
563014_FFF_2013J,0,0,2,8,0,7,0,90,0
563019_FFF_2013J,1,0,2,4,0,12,0,120,0
563020_FFF_2013J,1,1,2,7,0,12,0,120,0
563051_FFF_2013J,1,0,0,1,0,2,0,60,1
563196_FFF_2013J,1,0,2,5,0,1,0,120,0
563239_FFF_2013J,1,1,0,0,0,12,0,60,0
563299_FFF_2013J,1,0,0,1,0,8,0,120,1
563430_FFF_2013J,0,0,2,1,0,3,0,120,0
563636_FFF_2013J,1,1,2,4,0,9,0,60,0
563742_FFF_2013J,1,1,2,3,0,0,0,60,0
563783_FFF_2013J,1,0,2,5,0,11,0,60,1
563787_FFF_2013J,0,0,0,0,0,4,0,120,1
564119_FFF_2013J,1,0,2,8,0,8,0,60,1
564262_FFF_2013J,1,1,2,4,0,12,0,180,1
564437_FFF_2013J,1,1,2,4,0,9,0,90,0
564702_FFF_2013J,1,0,0,3,0,8,0,90,1
564770_FFF_2013J,1,0,2,7,0,9,0,150,0
564821_FFF_2013J,1,0,2,0,0,4,0,120,0
564981_FFF_2013J,0,0,0,1,0,11,0,60,1
565469_FFF_2013J,1,0,2,8,0,1,0,120,0
565587_FFF_2013J,1,0,0,9,0,8,0,60,1
565608_FFF_2013J,0,1,2,0,0,5,0,60,0
565653_FFF_2013J,1,0,0,4,0,0,0,90,0
565698_FFF_2013J,0,0,2,3,0,11,0,60,1
565849_FFF_2013J,1,1,2,8,0,6,0,60,1
565977_FFF_2013J,1,0,0,0,0,5,0,60,0
565990_FFF_2013J,1,0,2,0,0,3,0,60,1
565997_FFF_2013J,1,0,2,1,0,3,0,120,0
566009_FFF_2013J,1,0,0,3,0,3,0,90,1
566135_FFF_2013J,1,0,0,7,0,5,0,60,1
566172_FFF_2013J,1,0,0,7,0,10,0,60,0
566270_FFF_2013J,1,0,2,8,0,8,0,60,1
566465_FFF_2013J,1,0,0,2,0,0,0,120,1
566675_FFF_2013J,1,0,2,9,0,7,0,60,0
566817_FFF_2013J,0,0,2,2,0,1,0,60,1
566823_FFF_2013J,1,0,0,1,0,3,0,60,0
566863_FFF_2013J,1,0,0,9,0,2,0,120,1
566973_FFF_2013J,0,1,0,10,0,4,0,60,1
567165_FFF_2013J,0,0,2,5,0,1,0,60,1
567222_FFF_2013J,1,0,2,0,0,1,0,60,1
567223_FFF_2013J,1,0,2,2,0,12,0,120,0
567312_FFF_2013J,1,1,0,1,0,11,0,60,1
567676_FFF_2013J,1,0,2,1,0,10,0,90,0
567880_FFF_2013J,1,0,2,1,0,6,0,90,0
567888_FFF_2013J,1,1,1,9,0,7,0,60,1
567901_FFF_2013J,1,0,2,1,0,3,0,135,1
568084_FFF_2013J,1,0,0,2,0,1,0,120,1
568132_FFF_2013J,1,0,0,4,0,4,0,60,1
568153_FFF_2013J,1,0,0,9,0,0,0,60,1
568184_FFF_2013J,1,0,2,7,0,2,0,60,0
568204_FFF_2013J,1,1,0,4,0,6,0,90,0
568207_FFF_2013J,1,0,0,5,1,11,0,60,1
568234_FFF_2013J,1,0,2,4,0,5,0,90,1
568333_FFF_2013J,1,0,2,4,1,9,0,120,1
568381_FFF_2013J,1,0,0,3,1,5,0,60,0
568444_FFF_2013J,1,0,2,0,0,6,0,60,0
568450_FFF_2013J,1,0,0,3,0,7,0,60,1
568551_FFF_2013J,0,0,0,1,0,11,0,90,1
568592_FFF_2013J,1,1,2,5,0,1,0,120,0
568602_FFF_2013J,1,0,0,1,1,11,0,90,0
568644_FFF_2013J,1,0,0,2,0,1,0,60,1
568763_FFF_2013J,1,0,0,7,0,3,0,120,0
568767_FFF_2013J,1,0,2,3,0,9,0,60,0
568774_FFF_2013J,1,0,0,1,0,11,0,120,1
568857_FFF_2013J,0,0,2,10,1,4,0,120,0
568910_FFF_2013J,1,0,1,4,0,8,0,60,0
568987_FFF_2013J,0,0,0,1,0,8,0,120,0
568998_FFF_2013J,1,0,0,5,1,8,0,120,0
569016_FFF_2013J,1,1,2,0,0,11,0,60,1
569070_FFF_2013J,1,0,2,5,0,0,0,60,0
569107_FFF_2013J,1,1,2,8,0,7,0,60,1
569132_FFF_2013J,1,0,2,8,0,7,0,120,0
569167_FFF_2013J,1,0,1,7,0,0,0,60,1
569474_FFF_2013J,1,1,2,3,0,12,0,60,1
569507_FFF_2013J,0,1,0,8,0,8,0,60,1
569566_FFF_2013J,1,1,0,5,0,8,0,60,1
569609_FFF_2013J,0,0,0,7,0,11,0,120,1
569625_FFF_2013J,1,1,0,6,0,6,0,60,1
569712_FFF_2013J,1,1,2,5,1,8,0,120,1
569807_FFF_2013J,1,0,0,2,0,12,0,60,0
569994_FFF_2013J,0,0,2,7,0,3,0,120,0
570004_FFF_2013J,1,0,2,8,1,0,0,180,0
570023_FFF_2013J,1,0,3,0,0,11,0,60,0
570061_FFF_2013J,0,0,2,3,1,9,0,180,1
570213_FFF_2013J,1,1,0,7,0,8,0,60,0
570280_FFF_2013J,1,0,0,9,0,2,0,60,0
570428_FFF_2013J,1,0,0,2,0,5,0,120,1
570455_FFF_2013J,1,1,2,3,0,10,0,60,1
570515_FFF_2013J,1,1,2,10,0,2,0,60,0
570517_FFF_2013J,1,0,0,1,0,9,0,75,1
570550_FFF_2013J,1,0,0,5,0,1,0,120,0
570689_FFF_2013J,1,0,0,9,0,1,0,60,0
570717_FFF_2013J,1,1,2,5,1,5,0,120,1
570732_FFF_2013J,1,0,2,9,0,1,0,60,1
570807_FFF_2013J,0,0,0,10,0,4,0,90,1
570878_FFF_2013J,1,0,2,5,0,8,0,120,0
570978_FFF_2013J,0,0,0,7,0,11,0,120,1
571019_FFF_2013J,1,0,2,8,0,11,0,60,1
571022_FFF_2013J,1,0,0,0,0,11,0,60,1
571044_FFF_2013J,0,1,2,3,0,5,0,90,0
571079_FFF_2013J,1,0,0,4,0,7,0,60,0
571117_FFF_2013J,1,1,2,0,0,12,0,60,0
571355_FFF_2013J,1,0,0,8,0,2,0,60,1
571363_FFF_2013J,1,0,0,9,0,5,0,120,0
571490_FFF_2013J,1,0,2,2,0,3,0,60,1
571575_FFF_2013J,0,0,2,1,0,3,0,150,0
571612_FFF_2013J,1,0,2,5,1,10,0,120,0
571622_FFF_2013J,1,0,0,1,0,5,0,60,1
571630_FFF_2013J,1,1,0,3,0,12,0,120,0
571638_FFF_2013J,1,0,2,4,0,6,0,60,0
571650_FFF_2013J,1,0,2,2,0,3,0,120,1
571702_FFF_2013J,1,1,2,5,0,5,0,90,0
571757_FFF_2013J,1,0,0,1,0,11,0,60,0
571800_FFF_2013J,1,0,2,2,0,11,0,60,1
571802_FFF_2013J,0,0,2,1,0,5,0,60,0
571828_FFF_2013J,1,0,2,9,0,9,0,60,1
571831_FFF_2013J,1,0,2,8,0,5,0,60,1
571844_FFF_2013J,1,0,2,1,0,12,0,180,0
571859_FFF_2013J,0,0,2,6,0,9,0,60,1
571862_FFF_2013J,1,0,0,7,0,4,0,60,1
571893_FFF_2013J,1,0,0,0,0,3,0,90,1
571926_FFF_2013J,1,0,0,3,0,5,0,90,1
571927_FFF_2013J,0,0,2,4,0,3,0,60,0
571935_FFF_2013J,1,0,0,2,0,12,0,90,0
571973_FFF_2013J,1,0,2,2,0,3,0,60,0
571994_FFF_2013J,1,0,0,5,0,5,0,60,0
572003_FFF_2013J,1,1,0,1,0,4,0,120,1
572011_FFF_2013J,1,0,0,2,0,5,0,60,1
572036_FFF_2013J,1,0,2,2,0,1,0,120,1
572047_FFF_2013J,1,0,2,3,0,0,0,60,0
572053_FFF_2013J,1,0,1,2,0,3,0,120,1
572071_FFF_2013J,1,0,2,7,0,1,0,60,0
572076_FFF_2013J,1,0,2,2,0,6,0,120,0
572116_FFF_2013J,1,0,0,1,0,10,0,120,0
572124_FFF_2013J,1,1,0,4,0,5,0,120,1
572125_FFF_2013J,1,0,2,5,0,0,0,120,1
572128_FFF_2013J,1,0,0,1,0,0,0,60,0
572179_FFF_2013J,1,0,2,4,1,6,0,90,0
572199_FFF_2013J,1,0,2,1,0,3,0,60,0
572209_FFF_2013J,1,1,2,1,1,9,0,180,0
572213_FFF_2013J,0,0,1,9,0,0,0,60,0
572250_FFF_2013J,1,0,0,9,0,0,0,120,1
572265_FFF_2013J,1,0,0,3,0,3,0,150,0
572270_FFF_2013J,1,0,0,1,0,5,0,150,0
572274_FFF_2013J,0,0,0,4,0,0,0,120,1
572304_FFF_2013J,1,0,0,5,0,0,0,60,0
572346_FFF_2013J,1,0,0,9,0,8,0,90,0
572397_FFF_2013J,1,0,2,6,0,12,0,60,1
572410_FFF_2013J,1,0,1,4,0,10,0,60,1
572493_FFF_2013J,0,0,2,0,0,12,0,120,0
572505_FFF_2013J,1,0,2,6,0,5,0,60,1
572532_FFF_2013J,1,0,2,2,0,9,0,60,0
572554_FFF_2013J,1,0,2,2,0,7,0,60,0
572560_FFF_2013J,1,1,2,7,0,0,0,60,1
572584_FFF_2013J,1,1,2,5,0,3,0,60,1
572588_FFF_2013J,1,0,0,5,0,7,0,60,1
572589_FFF_2013J,0,0,2,5,0,1,0,60,0
572634_FFF_2013J,1,0,0,4,0,8,0,120,1
572702_FFF_2013J,0,0,2,4,0,0,0,120,1
572718_FFF_2013J,1,0,2,2,1,0,0,120,0
572769_FFF_2013J,0,0,2,4,0,5,0,120,1
572783_FFF_2013J,1,1,1,8,0,5,0,60,1
572816_FFF_2013J,1,0,2,3,0,1,0,120,0
572845_FFF_2013J,1,0,0,5,0,12,0,60,1
572860_FFF_2013J,0,0,3,1,0,3,0,120,1
572871_FFF_2013J,1,0,0,2,0,5,0,90,0
572910_FFF_2013J,1,0,2,1,0,5,0,60,0
572981_FFF_2013J,1,0,0,1,0,10,0,90,0
573007_FFF_2013J,1,0,2,7,0,2,0,90,0
573093_FFF_2013J,1,1,0,7,0,7,0,90,1
573150_FFF_2013J,1,1,2,0,0,0,0,60,0
573152_FFF_2013J,1,0,0,2,0,12,0,60,1
573166_FFF_2013J,1,0,0,3,0,11,0,90,1
573173_FFF_2013J,1,0,2,8,0,8,0,60,1
573199_FFF_2013J,1,0,0,5,0,12,0,120,0
573224_FFF_2013J,1,0,0,9,0,2,0,120,1
573245_FFF_2013J,1,0,2,9,0,9,0,60,0
573280_FFF_2013J,1,0,2,8,0,1,0,60,0
573291_FFF_2013J,1,1,0,5,0,8,0,60,0
573317_FFF_2013J,1,0,0,8,0,6,0,60,0
573434_FFF_2013J,1,0,2,4,0,3,0,60,1
573467_FFF_2013J,1,0,0,7,0,10,0,90,1
573481_FFF_2013J,1,0,0,1,0,9,0,120,0
573639_FFF_2013J,1,0,0,3,0,8,0,60,1
573674_FFF_2013J,1,0,0,1,0,2,0,60,0
573678_FFF_2013J,1,0,0,9,1,2,0,70,1
573696_FFF_2013J,1,0,0,0,0,3,0,90,0
573697_FFF_2013J,0,0,1,7,0,8,0,180,0
573704_FFF_2013J,1,0,2,6,0,10,0,90,1
573766_FFF_2013J,1,0,1,6,0,12,0,60,0
573860_FFF_2013J,1,0,2,3,0,9,0,60,0
573864_FFF_2013J,1,2,0,6,0,9,0,240,1
573900_FFF_2013J,1,0,2,10,0,2,0,90,1
573901_FFF_2013J,1,0,1,8,0,2,0,60,0
573922_FFF_2013J,1,0,0,8,0,4,0,90,0
573951_FFF_2013J,1,0,2,4,0,0,0,90,1
574056_FFF_2013J,1,0,2,9,0,11,0,60,0
574070_FFF_2013J,0,0,2,9,0,7,0,60,1
574078_FFF_2013J,1,0,0,0,0,3,0,60,1
574207_FFF_2013J,1,0,2,0,0,3,0,120,1
574232_FFF_2013J,1,0,0,7,0,3,0,240,0
574237_FFF_2013J,1,0,0,3,1,9,0,90,0
574245_FFF_2013J,1,0,2,3,0,11,0,150,0
574282_FFF_2013J,1,1,0,7,0,3,0,90,0
574283_FFF_2013J,1,1,0,2,0,8,0,120,1
574305_FFF_2013J,0,0,0,8,0,8,0,60,0
574315_FFF_2013J,1,1,0,0,0,5,0,120,1
574382_FFF_2013J,1,1,0,3,0,5,0,60,0
574418_FFF_2013J,1,0,2,10,0,2,0,60,1
574446_FFF_2013J,1,0,2,9,0,8,0,120,1
574470_FFF_2013J,1,0,0,7,0,8,0,60,0
574534_FFF_2013J,1,0,2,1,0,1,0,120,1
574551_FFF_2013J,1,0,0,4,0,6,0,90,1
574570_FFF_2013J,1,0,0,5,0,3,0,60,1
574664_FFF_2013J,1,0,2,8,0,0,0,120,0
574681_FFF_2013J,1,0,2,6,0,0,0,60,1
574683_FFF_2013J,1,0,0,2,0,12,0,120,0
574695_FFF_2013J,1,1,2,9,0,6,0,60,0
574722_FFF_2013J,1,0,2,2,0,3,0,60,1
574732_FFF_2013J,0,0,2,7,0,10,0,60,1
574735_FFF_2013J,1,1,2,4,0,12,0,60,0
574737_FFF_2013J,1,0,0,4,0,0,0,120,0
574815_FFF_2013J,1,0,2,9,0,8,0,180,0
574820_FFF_2013J,1,0,0,7,0,0,0,60,0
574845_FFF_2013J,1,0,2,1,0,9,0,90,1
574856_FFF_2013J,1,0,2,2,0,10,0,60,0
574871_FFF_2013J,1,0,0,0,0,7,0,60,0
574874_FFF_2013J,1,0,0,5,0,3,0,120,1
574919_FFF_2013J,0,0,2,0,0,10,0,150,0
